月度,库房组,库房,物资编码,物资名称,计量单位,期初库存,入库,出库,期末库存,当前库存,虚拟库存,在途
202601,产成品类库,在制成品库,BP80-XC-03,BP80-左边框,件,57.0,19.0,52.0,24.0,24.0,24.0,0
202601,产成品类库,在制成品库,BP80-XC-02,BP80-后边框,件,50.0,65.0,55.0,60.0,60.0,60.0,0
202601,产成品类库,在制成品库,BP80-XC-01,BP80-前边框,件,35.0,28.0,53.0,10.0,10.0,10.0,0
202601,产成品类库,在制成品库,BP76B-XC-06,BP76B-中纵梁,件,65.0,0.0,60.0,5.0,5.0,5.0,0
202601,产成品类库,在制成品库,BP76A-XC-07,BP76A-右边梁,件,64.0,0.0,0.0,64.0,89.0,89.0,0
202601,产成品类库,在制成品库,BP76A-XC-06,BP76A-左边梁,件,28.0,648.0,640.0,36.0,106.0,106.0,0
202601,产成品类库,在制成品库,BP76A-XC-02,BP76A-后边梁,件,320.0,252.0,252.0,320.0,50.0,50.0,0
202601,产成品类库,在制成品库,BP76A-XC-01,BP76A-前边梁,件,320.0,527.0,527.0,320.0,6.0,6.0,0
202601,产成品类库,在制成品库,BP62-XC-09,BP62前梁,件,148.0,2072.0,2090.0,130.0,126.0,126.0,0
202601,产成品类库,在制成品库,BP62-XC-03,BP62前横梁,件,0.0,1595.0,1595.0,0.0,566.0,566.0,0
202601,产成品类库,在制成品库,BP45B-XC-05,BP45（76）B前横梁,件,642.0,2949.0,2880.0,711.0,643.0,643.0,0
202601,产成品类库,在制成品库,BP45B-XC-02,BP45B后边梁,件,294.0,0.0,0.0,294.0,294.0,294.0,0
202601,产成品类库,在制成品库,BP45B-XC-01,BP45B前边梁,件,221.0,1856.0,1544.0,533.0,150.0,150.0,0
202601,产成品类库,在制成品库,BP45A-XC-13,BP45（76）A吊耳02,件,5.0,5064.0,5060.0,9.0,9.0,9.0,0
202601,产成品类库,在制成品库,BP45A-XC-02,BP45A后边梁,件,271.0,2199.0,2199.0,271.0,91.0,91.0,0
202601,产成品类库,在制成品库,BP45A-XC-01,BP45A前边梁,件,180.0,1970.0,1970.0,180.0,5.0,5.0,0
202601,产成品类库,在制成品库,6608267564,亮达-极氪右下门槛,件,0.0,48.0,48.0,0.0,1.0,1.0,0
202601,产成品类库,在制成品库,5040076374-XC-14,DJ2436中部横梁,件,-85.0,1605.0,1365.0,155.0,178.0,178.0,0
202601,产成品类库,在制成品库,5040076374-XC-06,DJ2436前框梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202601,产成品类库,在制成品库,5040076374-XC-05,DJ2436左边框05,件,364.0,2087.0,1755.0,696.0,696.0,696.0,0
202601,产成品类库,在制成品库,500110-00848-01-07,F618-膨胀横梁2,件,0.0,0.0,0.0,0.0,12.0,12.0,0
202601,产成品类库,在制成品库,500110-00848-01-05,F618-中部横梁,件,0.0,0.0,0.0,0.0,3.0,3.0,0
202601,产成品类库,在制成品库,500110-00848-01-04,F618-两侧梁02,件,0.0,0.0,0.0,0.0,5.0,5.0,0
202601,产成品类库,在制成品库,500110-00848-01-03,F618-两侧梁01,件,0.0,0.0,0.0,0.0,4.0,4.0,0
202601,产成品类库,在制成品库,500110-00848-01-02,F618-后梁01,件,0.0,0.0,0.0,0.0,6.0,6.0,0
202601,产成品类库,在制成品库,500110-00848-01-01,F618-前梁01,件,0.0,0.0,0.0,0.0,1.0,1.0,0
202601,产成品类库,在制成品库,500110-00799-01-07,AWT87.3-两侧梁02(四驱),件,25.0,193.0,217.0,1.0,1.0,1.0,0
202601,产成品类库,在制成品库,500110-00799-01-06,AWT87.3-后梁01（四驱）,件,26.0,285.0,308.0,3.0,3.0,3.0,0
202601,产成品类库,在制成品库,500110-00799-01-04,AWT87.3-前梁01(四驱),件,1.0,239.0,216.0,24.0,24.0,24.0,0
202601,产成品类库,在制成品库,500110-00799-01-03,AWT87.3-横梁02,件,3.0,627.0,555.0,75.0,204.0,204.0,0
202601,产成品类库,在制成品库,500110-00799-01-02,AWT87.3-横梁01,件,12.0,615.0,627.0,0.0,171.0,171.0,0
202601,产成品类库,在制成品库,500110-00799-01-01,AWT87.3-前膨胀梁,件,2.0,643.0,643.0,2.0,2.0,2.0,0
202601,产成品类库,在制成品库,500110-00794-01-06,AWT50.9-后膨胀梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202601,产成品类库,在制成品库,500110-00794-01-05,AWT50.9-前膨胀梁,件,5.0,0.0,0.0,5.0,5.0,5.0,0
202601,产成品类库,在制成品库,500110-00794-01-04,AWT50.9-右边梁,件,3.0,0.0,0.0,3.0,3.0,3.0,0
202601,产成品类库,在制成品库,500110-00794-01-03,AWT50.9-左边梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202601,产成品类库,在制成品库,500110-00794-01-02,AWT50.9-后梁,件,3.0,0.0,0.0,3.0,3.0,3.0,0
202601,产成品类库,在制成品库,500110-00794-01-01,AWT50.9-前梁,件,4.0,0.0,0.0,4.0,4.0,4.0,0
202601,产成品类库,在制成品库,500109-00999-01-02,F3-56-(RD版)-后梁01,件,17.0,0.0,15.0,2.0,2.0,2.0,0
202601,产成品类库,在制成品库,500109-00698-01-04,EHU-56左右边梁02,件,0.0,0.0,0.0,0.0,32.0,32.0,0
202601,产成品类库,在制成品库,500109-00698-01-03,EHU-56左右边梁01,件,0.0,0.0,0.0,0.0,19.0,19.0,0
202601,产成品类库,在制成品库,500109-00677-01-10,F3-56-膨胀梁01,件,0.0,103.0,81.0,22.0,223.0,223.0,0
202601,产成品类库,在制成品库,500109-00677-01-09-A,F3-56-中部横梁A,件,0.0,0.0,0.0,0.0,114.0,114.0,0
202601,产成品类库,在制成品库,500109-00677-01-09,F3-56-中部横梁,件,95.0,0.0,85.0,10.0,33.0,33.0,0
202601,产成品类库,在制成品库,500109-00677-01-04,F3-56-左右边梁02,件,15.0,91.0,100.0,6.0,45.0,45.0,0
202601,产成品类库,在制成品库,500109-00677-01-03-A,F3-56-左右边梁01,件,0.0,0.0,0.0,0.0,35.0,35.0,0
202601,产成品类库,在制成品库,500109-00677-01-02-A,F3-56-后梁01,件,0.0,0.0,0.0,0.0,90.0,90.0,0
202601,产成品类库,在制成品库,500109-00677-01-02,F3-56-后梁01,件,34.0,59.0,88.0,5.0,60.0,60.0,0
202601,产成品类库,在制成品库,500109-00677-01-01-A,F3-56-前梁01,件,0.0,0.0,0.0,0.0,27.0,27.0,0
202601,产成品类库,在制成品库,500109-00677-01-01,F3-56-前梁01,件,5.0,0.0,0.0,5.0,37.0,37.0,0
202601,产成品类库,在制成品库,500109-00634-01-13-02,BX4四驱（F1L）纵梁右,件,1341.0,993.0,1358.0,976.0,175.0,175.0,0
202601,产成品类库,在制成品库,500109-00634-01-13-01,BX4四驱（F1L）纵梁左,件,771.0,1307.0,1680.0,398.0,445.0,445.0,0
202601,产成品类库,在制成品库,500109-00584-10-01-11-02,SEA1两侧梁-右(584),件,0.0,0.0,0.0,0.0,655.0,655.0,0
202601,产成品类库,在制成品库,500109-00584-10-01-11-01,SEA1两侧梁-左(584),件,0.0,0.0,0.0,0.0,1011.0,1011.0,0
202601,产成品类库,在制成品库,500109-00562-10-03,PMA1前梁（国际）,个,294.0,0.0,0.0,294.0,82.0,82.0,0
202601,产成品类库,在制成品库,500109-00562-10-01-11-02,PMA1两侧梁-右（国际）,件,396.0,0.0,0.0,396.0,41.0,41.0,0
202601,产成品类库,在制成品库,500109-00552-01-06,53KWH前梁（552）,件,63.0,938.0,1001.0,0.0,125.0,125.0,0
202601,产成品类库,在制成品库,500109-00521-01-09-B,E15左斜后梁,件,1182.0,4282.0,4158.0,1306.0,1181.0,1181.0,0
202601,产成品类库,在制成品库,500109-00521-01-04,E15后梁,件,365.0,3757.0,3920.0,202.0,200.0,200.0,0
202601,产成品类库,在制成品库,500109-00515-01-10,37KWH中间纵梁,件,0.0,3594.0,3410.0,184.0,137.0,137.0,0
202601,产成品类库,在制成品库,500109-00515-01--07,53KWH膨胀梁,件,163.0,3790.0,3705.0,248.0,199.0,199.0,0
202601,产成品类库,在制成品库,500109-00515-01-06,37KWH前梁,件,0.0,1914.0,1913.0,1.0,70.0,70.0,0
202601,产成品类库,在制成品库,500109-00515-01-01-01,37KWH后梁-01,件,350.0,3884.0,4086.0,148.0,184.0,184.0,0
202601,产成品类库,在制成品库,500109-00515（552）-01-07,37/53KWH膨胀梁,件,0.0,0.0,0.0,0.0,407.0,407.0,0
202601,产成品类库,在制成品库,500109-00428-01-13-02-C,BX4纵梁右(两驱),个,154.0,510.0,465.0,199.0,199.0,199.0,0
202601,产成品类库,在制成品库,500109-00428-01-13-02-A,BX4纵梁右(两驱),件,0.0,0.0,0.0,0.0,267.0,267.0,0
202601,产成品类库,在制成品库,500109-00428-01-01-02,BX4右侧梁(两驱),件,0.0,0.0,0.0,0.0,56.0,56.0,0
202601,产成品类库,在制成品库,500109-00427-01-01-02-D,BX4四驱（F1L）右侧梁,件,1194.0,1977.0,1884.0,1287.0,380.0,380.0,0
202601,产成品类库,在制成品库,500109-00427-01-01-01,BX4（F1L）左侧梁(通用）,件,1194.0,2905.0,3199.0,900.0,214.0,214.0,0
202601,产成品类库,在制成品库,500109-00426-28,C385横梁2,件,11.0,0.0,0.0,11.0,11.0,11.0,0
202601,产成品类库,在制成品库,500109-00412/583-01-06,E12膨胀梁(两驱）,件,6.0,0.0,0.0,6.0,6.0,6.0,0
202601,产成品类库,在制成品库,500109-00412/583-01-05,E12横梁02(两驱）,件,364.0,0.0,0.0,364.0,364.0,364.0,0
202601,产成品类库,在制成品库,500109-00406-10-07,SEA1前补强梁,件,0.0,0.0,0.0,0.0,1188.0,1188.0,0
202601,产成品类库,在制成品库,500109-00406-10-03,SEA1前梁,件,507.0,1181.0,1541.0,147.0,588.0,588.0,0
202601,产成品类库,在制成品库,500109-00381-01-08,E12横梁03,个,100.0,379.0,360.0,119.0,100.0,100.0,0
202601,产成品类库,在制成品库,500109-00364-10-02,SEA1后梁01,个,56.0,1332.0,1388.0,0.0,583.0,583.0,0
202601,产成品类库,在制成品库,500109-00326-28,EPA1-28横梁2,件,4.0,0.0,0.0,4.0,4.0,4.0,0
202601,产成品类库,在制成品库,500109-00312-01-19,E35纵梁,件,84.0,26.0,98.0,12.0,1082.0,1082.0,0
202601,产成品类库,在制成品库,500109-00312-01-17,E35横梁04,个,106.0,134.0,203.0,37.0,659.0,659.0,0
202601,产成品类库,在制成品库,500109-00312-01-16,E35横梁03,件,48.0,49.0,80.0,17.0,675.0,675.0,0
202601,产成品类库,在制成品库,500109-00312-01-15,E35横梁02,件,53.0,38.0,80.0,11.0,427.0,427.0,0
202601,产成品类库,在制成品库,500109-00312-01-14,E35横梁01,个,93.0,28.0,115.0,6.0,566.0,566.0,0
202601,产成品类库,在制成品库,500109-00312-01-04,E35前梁02,件,0.0,267.0,244.0,23.0,322.0,322.0,0
202601,产成品类库,在制成品库,500109-00312-01-03,E35前梁01,件,0.0,494.0,229.0,265.0,191.0,191.0,0
202601,产成品类库,在制成品库,500109-00293-10-07,PMA1后补强梁,个,163.0,0.0,0.0,163.0,266.0,266.0,0
202601,产成品类库,在制成品库,500109-00293-10-03,PMA1前梁,件,0.0,0.0,0.0,0.0,35.0,35.0,0
202601,产成品类库,在制成品库,500109-00293-10-02,PMA1后梁01(平伟命名前梁)（293）,件,584.0,0.0,0.0,584.0,19.0,19.0,0
202601,产成品类库,在制成品库,500109-00293-10-01-11-R,PMA1两侧梁-右,个,243.0,0.0,0.0,243.0,243.0,243.0,0
202601,产成品类库,在制成品库,500109-00293-10-01-11-L,PMA1两侧梁-左,个,555.0,0.0,0.0,555.0,555.0,555.0,0
202601,产成品类库,在制成品库,500109-00279-01-08,EPA2横梁,件,894.0,67.0,617.0,344.0,344.0,344.0,0
202601,产成品类库,在制成品库,500109-00276-10-01-11-R,SEA1两侧梁-右,件,657.0,944.0,1260.0,341.0,88.0,88.0,0
202601,产成品类库,在制成品库,500109-00276-10-01-11-L,SEA1两侧梁-左,件,616.0,821.0,1260.0,177.0,20.0,20.0,0
202601,产成品类库,在制成品库,500109-00276/293-10-05,SEA1横梁(公用),个,478.0,2706.0,849.0,2335.0,962.0,962.0,0
202601,产成品类库,在制成品库,500109-00249-01-04,C01前梁,个,12.0,640.0,504.0,148.0,2652.0,2652.0,0
202601,产成品类库,在制成品库,500109-00249-01-03,C01左前梁,件,100.0,1515.0,1611.0,4.0,2601.0,2601.0,0
202601,产成品类库,在制成品库,500109-00249-01-02,C01右边框,件,639.0,929.0,660.0,908.0,2095.0,2095.0,0
202601,产成品类库,在制成品库,500109-00249-01-01,C01左边框,件,1011.0,654.0,660.0,1005.0,2324.0,2324.0,0
202601,产成品类库,在制成品库,500104-00518-01-05-B,小卡三代-后膨胀梁,件,875.0,1386.0,2166.0,95.0,492.0,492.0,0
202601,产成品类库,在制成品库,500104-00518-01-04-A,小卡三代-前膨胀梁,件,792.0,1583.0,2339.0,36.0,234.0,234.0,0
202601,产成品类库,在制成品库,500104-00518-01-03-C,小卡三代-前边框梁,个,1014.0,1610.0,2360.0,264.0,1241.0,1241.0,0
202601,产成品类库,在制成品库,500104-00518-01-010-02-C,小卡三代-右边框,件,446.0,2147.0,2324.0,269.0,405.0,405.0,0
202601,产成品类库,在制成品库,500104-00518-01-010-01-C,小卡三代-左边框,件,343.0,1993.0,2265.0,71.0,636.0,636.0,0
202601,产成品类库,在制成品库,500104-00404-01-21,DC1E后梁01,个,18.0,0.0,0.0,18.0,18.0,18.0,0
202601,产成品类库,在制成品库,500104-00377-01-22,DC1E后梁02,个,48.0,0.0,0.0,48.0,48.0,48.0,0
202601,产成品类库,在制成品库,500104-00369-01-01,CM2E后梁01,个,144.0,0.0,0.0,144.0,144.0,144.0,0
202601,产成品类库,在制成品库,446,面板446,件,24.0,0.0,0.0,24.0,41.0,41.0,0
202601,产成品类库,在制成品库,445-B,面板445新状态,件,0.0,0.0,0.0,0.0,2.0,2.0,0
202601,产成品类库,在制成品库,445,445后面板 （旧）,件,61.0,0.0,0.0,61.0,61.0,61.0,0
202601,产成品类库,在制成品库,421,面板421,件,187.0,0.0,0.0,187.0,187.0,187.0,0
202601,产成品类库,在制成品库,300000016759,HP80-后膨胀梁,件,0.0,0.0,0.0,0.0,1.0,1.0,0
202601,产成品类库,在制成品库,2.A.02.6200-OSP00,PP-0168-前边梁,件,0.0,20.0,20.0,0.0,88.0,88.0,0
202601,产成品类库,在制成品库,2.A.02.6192-OSP00,PP-0168-横梁2,件,0.0,21.0,15.0,6.0,6.0,6.0,0
202601,产成品类库,在制成品库,2.A.02.6188-OSP00,PP-0168-后边梁,件,0.0,21.0,20.0,1.0,1.0,1.0,0
202601,产成品类库,在制成品库,2.A.02.6186-OSP00,PP-0168-左边梁,件,0.0,20.0,15.0,5.0,58.0,58.0,0
202601,产成品类库,在制成品库,2.A.02.6184-OSP00,PP-0168-右边梁,件,0.0,20.0,20.0,0.0,28.0,28.0,0
202601,产成品类库,在制成品库,16740688-00-29-A,VM3加强件1,件,30.0,0.0,0.0,30.0,30.0,30.0,0
202601,产成品类库,在制成品库,16740688-00-28-A,VM3加强件3,件,40.0,0.0,0.0,40.0,40.0,40.0,0
202601,产成品类库,在制成品库,16740688-00-27-A,VM3加强件2,件,5.0,0.0,0.0,5.0,5.0,5.0,0
202601,产成品类库,在制成品库,16740688-00-06,VM3中横梁3,件,31.0,0.0,0.0,31.0,31.0,31.0,0
202601,产成品类库,在制成品库,16740688-00-05,VM3中横梁2,件,32.0,0.0,0.0,32.0,32.0,32.0,0
202601,产成品类库,在制成品库,16740688-00-04,VM3中横梁1,件,32.0,0.0,0.0,32.0,32.0,32.0,0
202601,产成品类库,在制成品库,10062035-0-11,025AC右边梁,件,1590.0,648.0,1295.0,943.0,712.0,712.0,0
202601,产成品类库,在制成品库,10062035-0-07,025AC纵梁,件,2279.0,0.0,1755.0,524.0,3.0,3.0,0
202601,产成品类库,在制成品库,10062035-0-06,025AC中横梁,件,2302.0,201.0,1364.0,1139.0,1639.0,1639.0,0
202601,产成品类库,在制成品库,10062035-0-05,025AC前横梁,件,2716.0,0.0,2070.0,646.0,773.0,773.0,0
202601,产成品类库,在制成品库,10062035-0-04-A,025AC后边梁,件,2400.0,41.0,1296.0,1145.0,999.0,999.0,0
202601,产成品类库,在制成品库,10062035-0-03,025AC左边梁,个,1216.0,702.0,1475.0,443.0,577.0,577.0,0
202601,外购件类库,转序库,BP80-XC-15,BP80-前梁,个,87.0,6.0,0.0,93.0,1674.0,1674.0,0
202601,外购件类库,转序库,BP80-XC-06,BP80-后横梁,个,87.0,5.0,0.0,92.0,2957.0,2957.0,0
202601,外购件类库,转序库,BP80-XC-05,BP80-前横梁,个,87.0,5.0,0.0,92.0,1582.0,1582.0,0
202601,外购件类库,转序库,BP76B-XC-01,BP76B-前边梁,个,7731.0,845.0,0.0,8576.0,924.0,924.0,0
202601,外购件类库,转序库,BP76A-XC-07,BP76A-右边梁,个,8630.0,0.0,0.0,8630.0,2426.0,2426.0,0
202601,外购件类库,转序库,BP76A-XC-06,BP76A-左边梁,个,7711.0,648.0,0.0,8359.0,1540.0,1540.0,0
202601,外购件类库,转序库,BP76A-XC-02,BP76A-后边梁,个,8153.0,302.0,0.0,8455.0,1429.0,1429.0,0
202601,外购件类库,转序库,BP76A-XC-01,BP76A-前边梁,个,8101.0,841.0,0.0,8942.0,1025.0,1025.0,0
202601,外购件类库,转序库,BP62-XC-09,BP62前梁,个,15516.0,2073.0,0.0,17589.0,1360.0,1360.0,0
202601,外购件类库,转序库,BP62-XC-04,BP62后横梁,个,16340.0,2044.0,0.0,18384.0,1848.0,1848.0,0
202601,外购件类库,转序库,BP62-XC-03,BP62前横梁,个,16934.0,1595.0,0.0,18529.0,1760.0,1760.0,0
202601,外购件类库,转序库,BP45B-XC-01,BP45B前边梁,个,4082.0,1640.0,0.0,5722.0,2444.0,2444.0,0
202601,外购件类库,转序库,BP45A-XC-13,BP45（76）A吊耳02,个,11947.0,5064.0,0.0,17011.0,6142.0,6142.0,0
202601,外购件类库,转序库,BP45A-XC-02,BP45A后边梁,个,5300.0,2019.0,0.0,7319.0,2295.0,2295.0,0
202601,外购件类库,转序库,BP45A-XC-01,BP45A前边梁,个,5283.0,1790.0,0.0,7073.0,2016.0,2016.0,0
202601,外购件类库,转序库,BD0402000168,东泽-前防撞梁,个,0.0,0.0,0.0,0.0,16.0,16.0,0
202601,外购件类库,转序库,500109-00515-01-01-01,37KWH后梁-01,件,28829.0,3884.0,0.0,32713.0,2000.0,2000.0,0
202601,外购件类库,转序库,500109-00312-01-04,E35前梁02,个,327.0,31.0,0.0,358.0,3667.0,3667.0,0
202601,外购件类库,转序库,500109-00312-01-03,E35前梁01,个,347.0,0.0,0.0,347.0,3323.0,3323.0,0
202601,外购件类库,转序库,500109-00293-10-02,PMA1后梁01(平伟命名前梁)（293）,个,0.0,0.0,0.0,0.0,131.0,131.0,0
202601,外购件类库,转序库,500104-00747-01-CX-L-B,左右水冷板侧铣分总成,个,0.0,0.0,0.0,0.0,536.0,536.0,0
202601,外购件类库,转序库,500104-00746-01-CX-L-B,左右水冷板侧铣分总成（746）,个,0.0,0.0,0.0,0.0,513.0,513.0,0
202601,外购件类库,转序库,500104-00518-01-04-A,小卡三代-前膨胀梁,个,1055.0,1283.0,0.0,2338.0,782.0,782.0,0
202601,外购件类库,转序库,2.A.02.6200-OSP00,PP-0168-前边梁,个,0.0,20.0,0.0,20.0,1187.0,1187.0,0
202601,外购件类库,转序库,10062035-0-02,025AC前边梁,个,7430.0,196.0,0.0,7626.0,3159.0,3159.0,0
